ID,SampleDateTime,ForkLength,Julian,Genetic_Assignment,Prob_Assignment,greb1L_classification,LAD_Race,Facility
C242111CVP,2024-04-26 10:00,83,301,Fall / Late Fall,1,late,Fall,CVP
C242112CVP,2024-04-26 14:00,77,302,Fall / Late Fall,1,late,Fall,CVP
C242113CVP,2024-04-26 14:00,88,302,Fall / Late Fall,1,late,Spring,CVP
C242114CVP,2024-04-26 14:00,81,302,Fall / Late Fall,1,late,Fall,CVP
C242115CVP,2024-04-26 14:00,81,302,Fall / Late Fall,1,late,Fall,CVP
C242116CVP,2024-04-26 14:00,82,302,Fall / Late Fall,1,late,Fall,CVP
C242117CVP,2024-04-26 16:00,80,302,Fall / Late Fall,1,late,Fall,CVP
C242118CVP,2024-04-26 16:00,99,302,Fall / Late Fall,1,late,Spring,CVP
C242119CVP,2024-04-26 16:00,93,302,Fall / Late Fall,1,late,Spring,CVP
C242120CVP,2024-04-26 16:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242121CVP,2024-04-26 18:00,83,302,Fall / Late Fall,1,late,Fall,CVP
C242122CVP,2024-04-26 18:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242123CVP,2024-04-26 18:00,75,302,Fall / Late Fall,1,late,Fall,CVP
C242124CVP,2024-04-26 18:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242125CVP,2024-04-26 18:00,102,302,Fall / Late Fall,1,late,Spring,CVP
C242127CVP,2024-04-26 18:00,84,302,Fall / Late Fall,1,late,Fall,CVP
C242128CVP,2024-04-26 18:00,84,302,Fall / Late Fall,1,late,Fall,CVP
C242129CVP,2024-04-26 20:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242130CVP,2024-04-26 20:00,86,302,Fall / Late Fall,1,late,Fall,CVP
C242131CVP,2024-04-26 20:00,110,302,Fall / Late Fall,0.999,early,Spring,CVP
C242132CVP,2024-04-26 20:00,86,302,Fall / Late Fall,1,late,Fall,CVP
C242133CVP,2024-04-26 20:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242134CVP,2024-04-26 20:00,81,302,Fall / Late Fall,1,late,Fall,CVP
C242135CVP,2024-04-26 20:00,81,302,Fall / Late Fall,1,intermediate,Fall,CVP
C242136CVP,2024-04-26 20:00,84,302,Fall / Late Fall,0.999,late,Fall,CVP
C242137CVP,2024-04-26 20:00,80,302,Fall / Late Fall,1,late,Fall,CVP
C242138CVP,2024-04-26 20:00,92,302,Fall / Late Fall,1,late,Spring,CVP
C242139CVP,2024-04-26 20:00,93,302,Fall / Late Fall,1,late,Spring,CVP
C242140CVP,2024-04-26 20:00,84,302,Fall / Late Fall,1,late,Fall,CVP
C242141CVP,2024-04-26 20:00,85,302,Fall / Late Fall,1,late,Fall,CVP
C242142CVP,2024-04-26 20:00,80,302,Fall / Late Fall,1,late,Fall,CVP
C242143CVP,2024-04-26 22:00,100,302,Fall / Late Fall,0.991,late,Spring,CVP
C242144CVP,2024-04-26 22:00,87,302,Fall / Late Fall,1,late,Spring,CVP
C242145CVP,2024-04-26 22:00,95,302,Fall / Late Fall,1,late,Spring,CVP
C242146CVP,2024-04-26 22:00,91,302,Fall / Late Fall,1,late,Spring,CVP
C242147CVP,2024-04-26 23:59,122,302,Fall / Late Fall,1,intermediate,Spring,CVP
C242148CVP,2024-04-26 23:59,85,302,Fall / Late Fall,0.999,late,Fall,CVP
C242149CVP,2024-04-27 02:00,88,302,Fall / Late Fall,1,late,Spring,CVP
C242150CVP,2024-04-27 04:00,73,302,Fall / Late Fall,1,late,Fall,CVP
C242151CVP,2024-04-27 04:00,79,302,Fall / Late Fall,1,late,Fall,CVP
C242152CVP,2024-04-27 04:00,82,302,Fall / Late Fall,1,late,Fall,CVP
C242153CVP,2024-04-27 06:00,88,302,Fall / Late Fall,1,late,Spring,CVP
C242154CVP,2024-04-27 08:00,80,302,Fall / Late Fall,1,late,Fall,CVP
C242155CVP,2024-04-27 10:00,95,302,Fall / Late Fall,1,late,Spring,CVP
C242156CVP,2024-04-27 16:00,97,303,Fall / Late Fall,1,late,Spring,CVP
C242157CVP,2024-04-27 16:00,71,303,Fall / Late Fall,0.999,late,Fall,CVP
C242158CVP,2024-04-27 18:00,83,303,Fall / Late Fall,0.999,late,Fall,CVP
C242159CVP,2024-04-27 18:00,90,303,Fall / Late Fall,1,late,Spring,CVP
C242160CVP,2024-04-27 20:00,93,303,Fall / Late Fall,1,late,Spring,CVP
C242161CVP,2024-04-27 20:00,105,303,Fall / Late Fall,1,late,Spring,CVP
C242162CVP,2024-04-27 20:00,91,303,Fall / Late Fall,1,intermediate,Spring,CVP
C242163CVP,2024-04-27 20:00,86,303,Fall / Late Fall,1,late,Fall,CVP
C242164CVP,2024-04-27 20:00,95,303,Fall / Late Fall,1,late,Spring,CVP
C242165CVP,2024-04-27 22:00,87,303,Fall / Late Fall,1,late,Spring,CVP
C242166CVP,2024-04-27 22:00,89,303,Fall / Late Fall,1,late,Spring,CVP
C242167CVP,2024-04-27 22:00,86,303,Fall / Late Fall,1,late,Fall,CVP
C242168CVP,2024-04-27 22:00,85,303,Fall / Late Fall,1,late,Fall,CVP
C242169CVP,2024-04-27 22:00,90,303,Fall / Late Fall,1,late,Spring,CVP
C242170CVP,2024-04-27 22:00,84,303,Fall / Late Fall,1,intermediate,Fall,CVP
C242171CVP,2024-04-27 23:59,91,303,Fall / Late Fall,1,late,Spring,CVP
C242172CVP,2024-04-27 23:59,98,303,Fall / Late Fall,1,late,Spring,CVP
C242173CVP,2024-04-27 23:59,95,303,Fall / Late Fall,1,late,Spring,CVP
C242174CVP,2024-04-27 23:59,72,303,Fall / Late Fall,0.965,late,Fall,CVP
C242175CVP,2024-04-27 23:59,90,303,Fall / Late Fall,1,late,Spring,CVP
C242176CVP,2024-04-27 23:59,92,303,Fall / Late Fall,1,late,Spring,CVP
C242177CVP,2024-04-27 23:59,98,303,Fall / Late Fall,1,late,Spring,CVP
C242178CVP,2024-04-27 23:59,86,303,Fall / Late Fall,1,late,Fall,CVP
C242179CVP,2024-04-27 23:59,90,303,Fall / Late Fall,1,late,Spring,CVP
C242180CVP,2024-04-28 02:00,96,303,Fall / Late Fall,0.999,late,Spring,CVP
C242181CVP,2024-04-28 02:00,93,303,Fall / Late Fall,1,late,Spring,CVP
C242182CVP,2024-04-28 02:00,86,303,Fall / Late Fall,1,late,Fall,CVP
C242183CVP,2024-04-28 02:00,86,303,Fall / Late Fall,1,late,Fall,CVP
C242184CVP,2024-04-28 02:00,84,303,Fall / Late Fall,1,late,Fall,CVP
C242185CVP,2024-04-28 02:00,90,303,Fall / Late Fall,0.983,late,Spring,CVP
C242186CVP,2024-04-28 02:00,90,303,Fall / Late Fall,1,late,Spring,CVP
C242187CVP,2024-04-28 02:00,84,303,Fall / Late Fall,1,late,Fall,CVP
C242188CVP,2024-04-28 04:00,90,303,Fall / Late Fall,1,late,Spring,CVP
C242189CVP,2024-04-28 04:00,98,303,Fall / Late Fall,1,late,Spring,CVP
C242190CVP,2024-04-28 04:00,93,303,Fall / Late Fall,1,late,Spring,CVP
C242191CVP,2024-04-28 04:00,88,303,Fall / Late Fall,1,late,Spring,CVP
C242192CVP,2024-04-28 04:00,83,303,Fall / Late Fall,1,late,Fall,CVP
C242193CVP,2024-04-28 04:00,85,303,Fall / Late Fall,1,intermediate,Fall,CVP
C242194CVP,2024-04-28 06:00,102,303,Fall / Late Fall,1,late,Spring,CVP
C242195CVP,2024-04-28 06:00,104,303,Fall / Late Fall,1,late,Spring,CVP
C242196CVP,2024-04-28 06:00,88,303,Fall / Late Fall,1,late,Spring,CVP
C242197CVP,2024-04-28 06:00,85,303,Fall / Late Fall,1,late,Fall,CVP
C242198CVP,2024-04-28 06:00,78,303,Fall / Late Fall,0.999,late,Fall,CVP
C242199CVP,2024-04-28 06:00,83,303,Fall / Late Fall,0.998,late,Fall,CVP
C242200CVP,2024-04-28 06:00,82,303,Fall / Late Fall,1,late,Fall,CVP
C242201CVP,2024-04-28 06:00,78,303,Fall / Late Fall,1,late,Fall,CVP
C242202CVP,2024-04-28 06:00,112,303,Fall / Late Fall,1,late,Spring,CVP
C242203CVP,2024-04-28 06:00,96,303,Fall / Late Fall,1,late,Spring,CVP
C242204CVP,2024-04-28 06:00,88,303,Fall / Late Fall,1,late,Spring,CVP
C242205CVP,2024-04-28 06:00,82,303,Fall / Late Fall,0.999,late,Fall,CVP
C242206CVP,2024-04-28 06:00,101,303,Fall / Late Fall,1,late,Spring,CVP
C242207CVP,2024-04-28 06:00,97,303,Fall / Late Fall,0.999,late,Spring,CVP
C242208CVP,2024-04-28 06:00,87,303,Fall / Late Fall,1,late,Fall,CVP
C242209CVP,2024-04-28 06:00,92,303,Fall / Late Fall,1,late,Spring,CVP
C242210CVP,2024-04-28 06:00,88,303,Fall / Late Fall,1,late,Spring,CVP
C242211CVP,2024-04-28 06:00,80,303,Fall / Late Fall,1,late,Fall,CVP
C242212CVP,2024-04-28 06:00,77,303,Fall / Late Fall,1,intermediate,Fall,CVP
C242214CVP,2024-04-28 08:00,102,303,Fall / Late Fall,1,late,Spring,CVP
C242215CVP,2024-04-28 08:00,99,303,Fall / Late Fall,1,late,Spring,CVP
C242216CVP,2024-04-28 08:00,95,303,Fall / Late Fall,1,late,Spring,CVP
C242217CVP,2024-04-28 08:00,96,303,Fall / Late Fall,1,late,Spring,CVP
C242218CVP,2024-04-28 08:00,88,303,Fall / Late Fall,1,late,Spring,CVP
C242219CVP,2024-04-28 08:00,85,303,Fall / Late Fall,1,late,Fall,CVP
C242220CVP,2024-04-28 08:00,77,303,Fall / Late Fall,1,late,Fall,CVP
C242222CVP,2024-04-28 08:00,72,303,Fall / Late Fall,1,late,Fall,CVP
C242223CVP,2024-04-28 10:00,85,303,Fall / Late Fall,1,late,Fall,CVP
C242224CVP,2024-04-28 14:00,83,304,Fall / Late Fall,1,late,Fall,CVP
C242226CVP,2024-04-28 16:00,90,304,Fall / Late Fall,1,late,Spring,CVP
C242227CVP,2024-04-28 16:00,92,304,Fall / Late Fall,1,late,Spring,CVP
C242228CVP,2024-04-28 16:00,88,304,Fall / Late Fall,1,late,Spring,CVP
C242229CVP,2024-04-28 16:00,91,304,Fall / Late Fall,1,late,Spring,CVP
C242230CVP,2024-04-28 16:00,92,304,Fall / Late Fall,1,late,Spring,CVP
C242231CVP,2024-04-28 16:00,103,304,Fall / Late Fall,1,late,Spring,CVP
C242232CVP,2024-04-28 18:00,82,304,Fall / Late Fall,1,late,Fall,CVP
C242233CVP,2024-04-28 18:00,93,304,Fall / Late Fall,1,late,Spring,CVP
C242234CVP,2024-04-28 20:00,85,304,Fall / Late Fall,1,late,Fall,CVP
C242235CVP,2024-04-28 20:00,91,304,Fall / Late Fall,1,late,Spring,CVP
C242236CVP,2024-04-28 20:00,100,304,Fall / Late Fall,1,late,Spring,CVP
C242237CVP,2024-04-28 22:00,84,304,Fall / Late Fall,1,late,Fall,CVP
C242238CVP,2024-04-28 22:00,98,304,Fall / Late Fall,1,late,Spring,CVP
C242239CVP,2024-04-28 22:00,91,304,Fall / Late Fall,1,late,Spring,CVP
C242240CVP,2024-04-28 22:00,86,304,Fall / Late Fall,1,late,Fall,CVP
C242241CVP,2024-04-28 22:00,85,304,Fall / Late Fall,0.902,late,Fall,CVP
C242242CVP,2024-04-28 22:00,93,304,Fall / Late Fall,1,intermediate,Spring,CVP
C242243CVP,2024-04-28 22:00,78,304,Fall / Late Fall,1,late,Fall,CVP
C242244CVP,2024-04-28 22:00,85,304,Fall / Late Fall,1,late,Fall,CVP
C242245CVP,2024-04-28 22:00,81,304,Fall / Late Fall,1,late,Fall,CVP
C242246CVP,2024-04-28 22:00,84,304,Fall / Late Fall,1,late,Fall,CVP
C242247CVP,2024-04-28 22:00,89,304,Fall / Late Fall,1,late,Spring,CVP
C242248CVP,2024-04-28 23:59,97,304,Fall / Late Fall,1,late,Spring,CVP
C242249CVP,2024-04-28 23:59,89,304,Fall / Late Fall,1,late,Spring,CVP
C242250CVP,2024-04-28 23:59,86,304,Fall / Late Fall,1,late,Fall,CVP
C242251CVP,2024-04-28 23:59,70,304,Fall / Late Fall,1,late,Fall,CVP
C242252CVP,2024-04-28 23:59,93,304,Fall / Late Fall,1,late,Spring,CVP
C242253CVP,2024-04-28 23:59,101,304,Fall / Late Fall,1,late,Spring,CVP
C242254CVP,2024-04-28 23:59,94,304,Fall / Late Fall,1,late,Spring,CVP
C242255CVP,2024-04-28 23:59,89,304,Fall / Late Fall,1,late,Spring,CVP
C242256CVP,2024-04-28 23:59,86,304,Fall / Late Fall,1,late,Fall,CVP
C242257CVP,2024-04-28 23:59,79,304,Fall / Late Fall,1,late,Fall,CVP
C242258CVP,2024-04-29 02:00,62,304,Fall / Late Fall,1,late,Fall,CVP
C242259CVP,2024-04-29 02:00,97,304,Fall / Late Fall,1,late,Spring,CVP
C242260CVP,2024-04-29 02:00,91,304,Fall / Late Fall,1,late,Spring,CVP
C242261CVP,2024-04-29 02:00,94,304,Fall / Late Fall,1,late,Spring,CVP
C242262CVP,2024-04-29 02:00,84,304,Fall / Late Fall,0.999,intermediate,Fall,CVP
C242263CVP,2024-04-29 02:00,94,304,Fall / Late Fall,0.998,late,Spring,CVP
C242264CVP,2024-04-29 02:00,84,304,Fall / Late Fall,1,late,Fall,CVP
C242265CVP,2024-04-29 02:00,76,304,Fall / Late Fall,1,late,Fall,CVP
C242266CVP,2024-04-29 04:00,93,304,Fall / Late Fall,1,intermediate,Spring,CVP
C242267CVP,2024-04-29 04:00,73,304,Fall / Late Fall,1,late,Fall,CVP
C242268CVP,2024-04-29 04:00,83,304,Fall / Late Fall,1,late,Fall,CVP
C242269CVP,2024-04-29 04:00,86,304,Fall / Late Fall,1,late,Fall,CVP
C242270CVP,2024-04-29 04:00,86,304,Fall / Late Fall,1,late,Fall,CVP
C242271CVP,2024-04-29 06:00,92,304,Fall / Late Fall,1,late,Spring,CVP
C242272CVP,2024-04-29 06:00,88,304,Fall / Late Fall,0.999,intermediate,Spring,CVP
C242273CVP,2024-04-29 06:00,90,304,Fall / Late Fall,1,late,Spring,CVP
C242274CVP,2024-04-29 06:00,78,304,Fall / Late Fall,1,late,Fall,CVP
C242275CVP,2024-04-29 08:00,84,304,Fall / Late Fall,0.979,late,Fall,CVP
C242276CVP,2024-04-29 08:00,85,304,Fall / Late Fall,1,late,Fall,CVP
C242277CVP,2024-04-29 10:00,93,304,Fall / Late Fall,1,intermediate,Spring,CVP
C242278CVP,2024-04-29 14:00,86,305,Fall / Late Fall,1,late,Fall,CVP
C242279CVP,2024-04-29 16:00,93,305,Fall / Late Fall,0.997,late,Spring,CVP
C242280CVP,2024-04-29 16:00,83,305,Fall / Late Fall,1,late,Fall,CVP
C242281CVP,2024-04-29 16:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242282CVP,2024-04-29 16:00,83,305,Fall / Late Fall,1,late,Fall,CVP
C242283CVP,2024-04-29 20:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242284CVP,2024-04-29 20:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242285CVP,2024-04-29 20:00,90,305,Fall / Late Fall,0.999,late,Spring,CVP
C242286CVP,2024-04-29 20:00,88,305,Fall / Late Fall,1,late,Spring,CVP
C242287CVP,2024-04-29 20:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242288CVP,2024-04-29 20:00,92,305,Fall / Late Fall,1,late,Spring,CVP
C242289CVP,2024-04-29 20:00,78,305,Fall / Late Fall,1,late,Fall,CVP
C242290CVP,2024-04-29 20:00,80,305,Fall / Late Fall,1,late,Fall,CVP
C242291CVP,2024-04-29 20:00,78,305,Fall / Late Fall,0.999,late,Fall,CVP
C242292CVP,2024-04-29 20:00,87,305,Fall / Late Fall,1,late,Fall,CVP
C242293CVP,2024-04-29 20:00,89,305,Fall / Late Fall,1,late,Spring,CVP
C242294CVP,2024-04-29 20:00,77,305,Fall / Late Fall,1,late,Fall,CVP
C242295CVP,2024-04-29 20:00,82,305,Fall / Late Fall,1,late,Fall,CVP
C242296CVP,2024-04-29 20:00,80,305,Fall / Late Fall,1,late,Fall,CVP
C242298CVP,2024-04-29 20:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242299CVP,2024-04-29 20:00,77,305,Fall / Late Fall,1,late,Fall,CVP
C242300CVP,2024-04-29 20:00,87,305,Fall / Late Fall,1,late,Fall,CVP
C242301CVP,2024-04-29 20:00,87,305,Fall / Late Fall,1,late,Fall,CVP
C242302CVP,2024-04-29 20:00,82,305,Fall / Late Fall,1,late,Fall,CVP
C242303CVP,2024-04-29 20:00,92,305,Fall / Late Fall,1,late,Spring,CVP
C242304CVP,2024-04-29 20:00,108,305,Fall / Late Fall,1,intermediate,Spring,CVP
C242305CVP,2024-04-29 20:00,89,305,Fall / Late Fall,1,late,Spring,CVP
C242307CVP,2024-04-29 20:00,90,305,Fall / Late Fall,0.999,late,Spring,CVP
C242308CVP,2024-04-29 22:00,92,305,Fall / Late Fall,1,late,Spring,CVP
C242310CVP,2024-04-29 22:00,96,305,Fall / Late Fall,1,late,Spring,CVP
C242311CVP,2024-04-29 22:00,85,305,Fall / Late Fall,1,late,Fall,CVP
C242312CVP,2024-04-29 22:00,80,305,Fall / Late Fall,1,late,Fall,CVP
C242313CVP,2024-04-29 22:00,83,305,Fall / Late Fall,1,late,Fall,CVP
C242315CVP,2024-04-29 22:00,86,305,Fall / Late Fall,1,late,Fall,CVP
C242316CVP,2024-04-29 22:00,92,305,Fall / Late Fall,1,late,Spring,CVP
C242317CVP,2024-04-29 22:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242318CVP,2024-04-29 22:00,79,305,Fall / Late Fall,1,late,Fall,CVP
C242319CVP,2024-04-29 23:59,85,305,Fall / Late Fall,1,late,Fall,CVP
C242320CVP,2024-04-29 23:59,88,305,Fall / Late Fall,1,late,Spring,CVP
C242321CVP,2024-04-29 23:59,109,305,Fall / Late Fall,1,late,Spring,CVP
C242322CVP,2024-04-29 23:59,90,305,Fall / Late Fall,0.999,late,Spring,CVP
C242323CVP,2024-04-29 23:59,75,305,Fall / Late Fall,1,late,Fall,CVP
C242324CVP,2024-04-29 23:59,85,305,Fall / Late Fall,0.999,intermediate,Fall,CVP
C242325CVP,2024-04-29 23:59,95,305,Fall / Late Fall,1,late,Spring,CVP
C242326CVP,2024-04-29 23:59,80,305,Fall / Late Fall,1,late,Fall,CVP
C242327CVP,2024-04-29 23:59,104,305,Fall / Late Fall,1,late,Spring,CVP
C242328CVP,2024-04-29 23:59,82,305,Fall / Late Fall,1,late,Fall,CVP
C242329CVP,2024-04-29 23:59,89,305,Fall / Late Fall,1,late,Spring,CVP
C242330CVP,2024-04-29 23:59,85,305,Fall / Late Fall,0.999,late,Fall,CVP
C242331CVP,2024-04-29 23:59,89,305,Fall / Late Fall,1,late,Spring,CVP
C242332CVP,2024-04-30 02:00,80,305,Fall / Late Fall,1,late,Fall,CVP
C242333CVP,2024-04-30 02:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242334CVP,2024-04-30 02:00,85,305,Fall / Late Fall,1,late,Fall,CVP
C242335CVP,2024-04-30 02:00,89,305,Fall / Late Fall,1,late,Spring,CVP
C242336CVP,2024-04-30 02:00,65,305,Fall / Late Fall,1,late,Fall,CVP
C242337CVP,2024-04-30 02:00,70,305,Fall / Late Fall,1,late,Fall,CVP
C242338CVP,2024-04-30 02:00,94,305,Fall / Late Fall,1,late,Spring,CVP
C242339CVP,2024-04-30 02:00,94,305,Fall / Late Fall,0.996,late,Spring,CVP
C242340CVP,2024-04-30 02:00,81,305,Fall / Late Fall,0.999,late,Fall,CVP
C242341CVP,2024-04-30 02:00,87,305,Fall / Late Fall,0.998,late,Fall,CVP
C242342CVP,2024-04-30 02:00,94,305,Fall / Late Fall,1,intermediate,Spring,CVP
C242343CVP,2024-04-30 02:00,104,305,Fall / Late Fall,0.762,intermediate,Spring,CVP
C242344CVP,2024-04-30 02:00,75,305,Fall / Late Fall,1,late,Fall,CVP
C242345CVP,2024-04-30 02:00,89,305,Fall / Late Fall,1,late,Spring,CVP
C242346CVP,2024-04-30 02:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242347CVP,2024-04-30 02:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242348CVP,2024-04-30 02:00,84,305,Fall / Late Fall,0.997,late,Fall,CVP
C242349CVP,2024-04-30 04:00,87,305,Fall / Late Fall,1,late,Fall,CVP
C242350CVP,2024-04-30 04:00,68,305,Fall / Late Fall,1,late,Fall,CVP
C242351CVP,2024-04-30 04:00,88,305,Fall / Late Fall,1,late,Fall,CVP
C242352CVP,2024-04-30 04:00,91,305,Fall / Late Fall,0.999,late,Spring,CVP
C242353CVP,2024-04-30 06:00,90,305,Fall / Late Fall,1,intermediate,Spring,CVP
C242354CVP,2024-04-30 06:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242355CVP,2024-04-30 06:00,89,305,Fall / Late Fall,1,intermediate,Spring,CVP
C242356CVP,2024-04-30 06:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242357CVP,2024-04-30 06:00,80,305,Fall / Late Fall,1,late,Fall,CVP
C242358CVP,2024-04-30 06:00,95,305,Fall / Late Fall,1,late,Spring,CVP
C242359CVP,2024-04-30 08:00,92,305,Fall / Late Fall,1,late,Spring,CVP
C242360CVP,2024-04-30 08:00,84,305,Fall / Late Fall,1,late,Fall,CVP
C242361CVP,2024-04-30 08:00,87,305,Fall / Late Fall,1,late,Fall,CVP
C242362CVP,2024-04-30 10:00,110,305,Fall / Late Fall,1,intermediate,Spring,CVP
C242363CVP,2024-04-30 10:00,91,305,Fall / Late Fall,1,late,Spring,CVP
C242364CVP,2024-04-30 10:00,99,305,Fall / Late Fall,1,late,Spring,CVP
C242365CVP,2024-04-30 14:00,83,306,Fall / Late Fall,1,late,Fall,CVP
C242366CVP,2024-04-30 14:00,85,306,Fall / Late Fall,1,late,Fall,CVP
C242367CVP,2024-04-30 14:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C242368CVP,2024-04-30 14:00,85,306,Fall / Late Fall,1,late,Fall,CVP
C242369CVP,2024-04-30 14:00,81,306,Fall / Late Fall,1,late,Fall,CVP
C242370CVP,2024-04-30 14:00,72,306,Fall / Late Fall,1,late,Fall,CVP
C242371CVP,2024-04-30 14:00,79,306,Fall / Late Fall,1,late,Fall,CVP
C242372CVP,2024-04-30 14:00,84,306,Fall / Late Fall,1,late,Fall,CVP
C242373CVP,2024-04-30 14:00,88,306,Fall / Late Fall,1,late,Fall,CVP
C242374CVP,2024-04-30 14:00,84,306,Fall / Late Fall,1,late,Fall,CVP
C242375CVP,2024-04-30 16:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C242376CVP,2024-04-30 16:00,97,306,Fall / Late Fall,1,late,Spring,CVP
C242377CVP,2024-04-30 16:00,78,306,Fall / Late Fall,1,late,Fall,CVP
C242378CVP,2024-04-30 16:00,82,306,Fall / Late Fall,1,late,Fall,CVP
C242379CVP,2024-04-30 16:00,84,306,Fall / Late Fall,1,late,Fall,CVP
C242380CVP,2024-04-30 16:00,94,306,Fall / Late Fall,1,late,Spring,CVP
C242381CVP,2024-04-30 16:00,84,306,Fall / Late Fall,1,late,Fall,CVP
C242382CVP,2024-04-30 16:00,85,306,Fall / Late Fall,0.991,late,Fall,CVP
C242383CVP,2024-04-30 16:00,86,306,Fall / Late Fall,1,late,Fall,CVP
C242384CVP,2024-04-30 16:00,74,306,Fall / Late Fall,1,late,Fall,CVP
C242385CVP,2024-04-30 18:00,74,306,Fall / Late Fall,1,late,Fall,CVP
C242386CVP,2024-04-30 18:00,87,306,Fall / Late Fall,1,late,Fall,CVP
C242387CVP,2024-04-30 20:00,92,306,Fall / Late Fall,0.998,late,Spring,CVP
C242388CVP,2024-04-30 20:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C242389CVP,2024-04-30 20:00,84,306,Fall / Late Fall,0.999,late,Fall,CVP
C242390CVP,2024-04-30 20:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C242391CVP,2024-04-30 20:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C242392CVP,2024-04-30 20:00,97,306,Fall / Late Fall,1,late,Spring,CVP
C242393CVP,2024-04-30 20:00,88,306,Fall / Late Fall,1,late,Fall,CVP
C242394CVP,2024-04-30 20:00,109,306,Fall / Late Fall,1,late,Spring,CVP
C242395CVP,2024-04-30 20:00,85,306,Fall / Late Fall,1,late,Fall,CVP
C242396CVP,2024-04-30 20:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C242397CVP,2024-04-30 20:00,102,306,Fall / Late Fall,1,late,Spring,CVP
C242398CVP,2024-04-30 20:00,96,306,Fall / Late Fall,1,late,Spring,CVP
C242399CVP,2024-04-30 20:00,76,306,Fall / Late Fall,0.999,late,Fall,CVP
C242400CVP,2024-04-30 20:00,92,306,Fall / Late Fall,0.984,late,Spring,CVP
C242401CVP,2024-04-30 20:00,80,306,Fall / Late Fall,1,late,Fall,CVP
C242402CVP,2024-04-30 20:00,90,306,Fall / Late Fall,0.997,late,Spring,CVP
C242403CVP,2024-04-30 20:00,100,306,Fall / Late Fall,1,late,Spring,CVP
C242404CVP,2024-04-30 20:00,92,306,Fall / Late Fall,1,late,Spring,CVP
C242405CVP,2024-04-30 20:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C242406CVP,2024-04-30 20:00,75,306,Fall / Late Fall,1,late,Fall,CVP
C242407CVP,2024-04-30 20:00,92,306,Fall / Late Fall,1,late,Spring,CVP
C242408CVP,2024-04-30 22:00,85,306,Fall / Late Fall,1,late,Fall,CVP
C242409CVP,2024-04-30 22:00,80,306,Fall / Late Fall,1,late,Fall,CVP
C242410CVP,2024-04-30 22:00,91,306,Fall / Late Fall,1,late,Spring,CVP
C242411CVP,2024-04-30 22:00,86,306,Fall / Late Fall,1,late,Fall,CVP
C242412CVP,2024-04-30 22:00,93,306,Fall / Late Fall,1,late,Spring,CVP
C242413CVP,2024-04-30 23:59,80,306,Fall / Late Fall,1,late,Fall,CVP
C242414CVP,2024-04-30 23:59,95,306,Fall / Late Fall,0.997,late,Spring,CVP
C242415CVP,2024-04-30 23:59,96,306,Fall / Late Fall,1,late,Spring,CVP
C242416CVP,2024-04-30 23:59,90,306,Fall / Late Fall,1,late,Spring,CVP
C242417CVP,2024-04-30 23:59,79,306,Fall / Late Fall,1,late,Fall,CVP
C242418CVP,2024-04-30 23:59,110,306,Fall / Late Fall,1,late,Spring,CVP
C242419CVP,2024-04-30 23:59,84,306,Fall / Late Fall,1,late,Fall,CVP
C242420CVP,2024-04-30 23:59,91,306,Fall / Late Fall,1,late,Spring,CVP
C242422CVP,2024-04-30 23:59,85,306,Fall / Late Fall,1,late,Fall,CVP
C242423CVP,2024-04-30 23:59,85,306,Fall / Late Fall,1,late,Fall,CVP
C242424CVP,2024-04-30 23:59,91,306,Fall / Late Fall,1,late,Spring,CVP
C242425CVP,2024-05-01 02:00,90,306,Fall / Late Fall,1,late,Spring,CVP
C242426CVP,2024-05-01 02:00,77,306,Fall / Late Fall,0.998,late,Fall,CVP
C242427CVP,2024-05-01 02:00,80,306,Fall / Late Fall,1,late,Fall,CVP
C242428CVP,2024-05-01 02:00,91,306,Fall / Late Fall,1,late,Spring,CVP
C242429CVP,2024-05-01 02:00,91,306,Fall / Late Fall,1,late,Spring,CVP
C242430CVP,2024-05-01 02:00,95,306,Fall / Late Fall,1,late,Spring,CVP
C242431CVP,2024-05-01 02:00,86,306,Fall / Late Fall,1,late,Fall,CVP
C242432CVP,2024-05-01 02:00,85,306,Fall / Late Fall,1,late,Fall,CVP
