Year,Survey,Date,Station,Net,AlphaCode,SizeGroup,Length,Frequency,PlusCount,Comments,TowArea,TowVolume
2025,7,2025-07-10T00:00:00Z,322,2,LONSME,8,32,1,NA,NA,1330.979958,NA
2025,7,2025-07-10T00:00:00Z,322,2,LONSME,8,37,1,NA,NA,1330.979958,NA
2025,7,2025-07-10T00:00:00Z,323,2,LONSME,8,33,1,NA,NA,1140.840045,NA
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,40,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,43,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,44,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,45,2,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,48,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,49,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,50,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,0,56,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,8,31,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,8,36,1,NA,NA,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,1,LONSME,8,NA,NA,1,damaged,NA,6385.95
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,40,2,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,41,5,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,42,5,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,43,4,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,45,4,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,46,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,47,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,52,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,53,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,56,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,0,NA,NA,2,damaged,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,33,4,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,34,1,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,35,2,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,36,2,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,37,5,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,38,2,NA,NA,1204.219985,NA
2025,7,2025-07-03T00:00:00Z,325,2,LONSME,8,39,1,NA,NA,1204.219985,NA
2025,7,2025-07-10T00:00:00Z,345,1,LONSME,0,46,1,NA,NA,NA,6698.4625
2025,7,2025-07-10T00:00:00Z,345,1,LONSME,0,47,1,NA,NA,NA,6698.4625
2025,7,2025-07-10T00:00:00Z,345,2,LONSME,0,42,1,NA,NA,1014.079977,NA
2025,7,2025-07-10T00:00:00Z,345,2,LONSME,0,47,1,NA,NA,1014.079977,NA
2025,7,2025-07-10T00:00:00Z,345,2,LONSME,0,84,1,NA,NA,1014.079977,NA
2025,7,2025-07-10T00:00:00Z,345,2,LONSME,8,35,1,NA,NA,1014.079977,NA
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,41,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,42,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,43,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,44,2,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,46,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,47,2,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,48,2,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,50,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,51,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,52,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,0,53,2,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,8,33,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,8,35,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,1,LONSME,8,37,1,NA,NA,NA,4726.2125
2025,7,2025-07-02T00:00:00Z,427,2,LONSME,8,38,1,NA,NA,697.1799962,NA
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,40,2,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,41,5,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,42,3,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,43,4,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,44,1,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,46,2,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,47,2,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,50,1,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,54,1,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,0,NA,NA,1,damaged,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,33,3,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,34,1,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,35,2,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,37,2,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,38,1,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,1,LONSME,8,39,4,NA,NA,NA,6791.9
2025,7,2025-07-02T00:00:00Z,428,2,LONSME,0,43,1,NA,NA,950.7000378,NA
2025,7,2025-07-02T00:00:00Z,429,1,LONSME,0,40,1,NA,NA,NA,5685.025
2025,7,2025-07-02T00:00:00Z,429,1,LONSME,8,35,1,NA,NA,NA,5685.025
2025,7,2025-07-02T00:00:00Z,429,1,LONSME,8,38,1,NA,NA,NA,5685.025
2025,7,2025-07-02T00:00:00Z,429,2,LONSME,8,32,1,NA,NA,1014.079977,NA
2025,7,2025-07-02T00:00:00Z,429,2,LONSME,8,34,1,NA,NA,1014.079977,NA
2025,7,2025-07-02T00:00:00Z,430,1,LONSME,8,30,1,NA,NA,NA,6782.4125
2025,7,2025-07-02T00:00:00Z,430,1,LONSME,8,36,1,NA,NA,NA,6782.4125
2025,7,2025-07-02T00:00:00Z,431,1,LONSME,8,33,1,NA,NA,NA,8518.9125
2025,7,2025-07-02T00:00:00Z,431,1,LONSME,8,35,1,NA,NA,NA,8518.9125
2025,7,2025-07-02T00:00:00Z,432,1,LONSME,8,36,1,NA,NA,NA,5666.625
2025,7,2025-07-02T00:00:00Z,432,1,LONSME,8,37,2,NA,NA,NA,5666.625
2025,7,2025-07-02T00:00:00Z,433,1,LONSME,8,27,1,NA,NA,NA,7126.2625
2025,7,2025-07-02T00:00:00Z,433,1,LONSME,8,32,1,NA,NA,NA,7126.2625
2025,7,2025-07-02T00:00:00Z,433,1,LONSME,8,35,1,NA,NA,NA,7126.2625
2025,7,2025-07-02T00:00:00Z,433,1,LONSME,0,57,1,NA,"was net 2, changed to net 1 10/20/25",NA,7126.2625
2025,7,2025-07-02T00:00:00Z,433,2,LONSME,8,33,1,NA,NA,760.559983,NA
2025,7,2025-07-02T00:00:00Z,535,2,LONSME,8,39,1,NA,NA,760.559983,NA
2025,8,2025-08-19T00:00:00Z,109,2,LONSME,0,48,1,NA,NA,861.9680468,NA
2025,8,2025-08-19T00:00:00Z,109,2,LONSME,0,52,1,NA,NA,861.9680468,NA
2025,8,2025-08-19T00:00:00Z,109,2,LONSME,0,60,1,NA,NA,861.9680468,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,43,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,44,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,45,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,46,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,47,6,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,48,3,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,49,4,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,50,4,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,51,4,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,52,5,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,53,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,54,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,55,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,56,1,NA,NA,836.6159955,NA
2025,8,2025-08-19T00:00:00Z,110,2,LONSME,0,60,1,NA,NA,836.6159955,NA
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,42,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,45,2,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,47,3,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,48,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,49,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,50,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,51,2,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,52,2,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,53,2,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,54,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,55,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,57,2,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,58,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,1,LONSME,0,59,1,NA,NA,NA,5362.1625
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,0,44,1,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,0,47,1,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,0,49,2,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,0,53,1,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,0,54,2,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,8,36,1,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,211,2,LONSME,8,37,1,NA,NA,1014.079977,NA
2025,8,2025-08-13T00:00:00Z,213,1,LONSME,0,46,1,NA,NA,NA,5829.0625
2025,8,2025-08-13T00:00:00Z,213,1,LONSME,0,50,2,NA,NA,NA,5829.0625
2025,8,2025-08-13T00:00:00Z,213,1,LONSME,0,53,1,NA,NA,NA,5829.0625
2025,8,2025-08-13T00:00:00Z,213,2,LONSME,0,49,1,0,"1 damaged, over 40mm",1140.840045,NA
2025,8,2025-08-13T00:00:00Z,215,1,LONSME,0,42,1,NA,NA,NA,6084.3625
2025,8,2025-08-13T00:00:00Z,215,1,LONSME,0,45,1,NA,NA,NA,6084.3625
2025,8,2025-08-13T00:00:00Z,215,2,LONSME,0,48,1,NA,NA,1007.741964,NA
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,40,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,41,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,43,2,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,44,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,45,2,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,46,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,47,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,48,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,50,2,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,52,3,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,1,LONSME,0,53,1,NA,NA,NA,7457.75
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,41,1,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,42,2,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,43,3,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,46,2,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,47,2,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,48,3,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,49,1,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,50,2,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,52,2,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,0,54,1,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,8,36,1,NA,NA,779.5740215,NA
2025,8,2025-08-13T00:00:00Z,216,2,LONSME,8,37,1,NA,NA,779.5740215,NA
2025,8,2025-08-12T00:00:00Z,319,2,LONSME,0,51,1,NA,NA,944.3620249,NA
2025,8,2025-08-12T00:00:00Z,320,1,LONSME,0,49,1,NA,NA,NA,5465.0875
2025,8,2025-08-12T00:00:00Z,320,1,LONSME,0,50,1,NA,NA,NA,5465.0875
2025,8,2025-08-12T00:00:00Z,323,1,LONSME,0,43,1,NA,NA,NA,6711.975
2025,8,2025-08-12T00:00:00Z,325,1,LONSME,0,41,1,NA,NA,NA,6078.6125
2025,8,2025-08-12T00:00:00Z,325,1,LONSME,0,43,1,NA,NA,NA,6078.6125
2025,8,2025-08-12T00:00:00Z,325,1,LONSME,0,46,1,NA,NA,NA,6078.6125
2025,8,2025-08-12T00:00:00Z,325,1,LONSME,0,47,1,NA,NA,NA,6078.6125
2025,8,2025-08-12T00:00:00Z,325,1,LONSME,8,38,1,NA,NA,NA,6078.6125
2025,8,2025-08-12T00:00:00Z,345,2,LONSME,8,31,1,NA,NA,684.5040178,NA
2025,8,2025-08-11T00:00:00Z,427,1,LONSME,0,53,2,NA,NA,NA,6078.0375
2025,8,2025-08-11T00:00:00Z,427,1,LONSME,0,84,1,NA,NA,NA,6078.0375
2025,8,2025-08-11T00:00:00Z,428,2,LONSME,0,50,1,NA,NA,1204.219985,NA
2025,8,2025-08-11T00:00:00Z,432,1,LONSME,0,52,1,NA,NA,NA,7739.5
2025,8,2025-08-11T00:00:00Z,433,2,LONSME,0,43,1,NA,NA,684.5040178,NA
2025,8,2025-08-11T00:00:00Z,534,1,LONSME,0,57,1,NA,NA,NA,4768.1875
2025,8,2025-08-11T00:00:00Z,535,1,LONSME,0,56,1,NA,NA,NA,3624.5125
2025,9,2025-09-15T00:00:00Z,109,2,LONSME,0,48,1,NA,NA,1014.079977,NA
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,43,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,44,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,45,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,47,3,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,48,3,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,49,2,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,50,4,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,51,10,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,52,6,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,53,9,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,54,3,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,55,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,56,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,57,2,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,59,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,63,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,64,1,NA,NA,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,1,LONSME,0,NA,NA,4,50+ fish,NA,6856.875
2025,9,2025-09-15T00:00:00Z,110,2,LONSME,0,46,1,NA,NA,1014.079977,NA
2025,9,2025-09-15T00:00:00Z,110,2,LONSME,0,47,4,NA,NA,1014.079977,NA
2025,9,2025-09-15T00:00:00Z,110,2,LONSME,0,48,2,NA,NA,1014.079977,NA
2025,9,2025-09-15T00:00:00Z,110,2,LONSME,0,51,1,NA,NA,1014.079977,NA
2025,9,2025-09-15T00:00:00Z,110,2,LONSME,0,53,1,NA,NA,1014.079977,NA
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,49,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,50,2,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,53,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,54,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,55,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,56,2,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,58,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,62,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,1,LONSME,0,63,1,NA,NA,NA,5914.45
2025,9,2025-09-11T00:00:00Z,211,2,LONSME,0,57,1,NA,NA,1204.219985,NA
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,50,1,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,51,1,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,53,3,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,59,1,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,61,1,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,1,LONSME,0,63,1,NA,NA,NA,5487.8
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,45,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,47,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,48,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,49,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,50,3,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,51,3,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,53,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,54,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,55,3,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,56,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,57,3,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,58,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,60,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,62,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,213,2,LONSME,0,NA,NA,3,"3 damaged, over 40mm ",697.1799962,NA
2025,9,2025-09-11T00:00:00Z,215,1,LONSME,0,43,1,NA,NA,NA,6114.55
2025,9,2025-09-11T00:00:00Z,215,2,LONSME,0,52,1,NA,NA,760.559983,NA
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,47,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,48,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,49,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,50,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,56,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,57,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,1,LONSME,0,58,1,NA,NA,NA,6956.925
2025,9,2025-09-11T00:00:00Z,216,2,LONSME,0,47,1,NA,NA,950.7000378,NA
2025,9,2025-09-11T00:00:00Z,216,2,LONSME,0,51,1,NA,NA,950.7000378,NA
2025,9,2025-09-11T00:00:00Z,243,1,LONSME,0,52,2,NA,NA,NA,5502.4625
2025,9,2025-09-11T00:00:00Z,243,1,LONSME,0,58,1,NA,NA,NA,5502.4625
2025,9,2025-09-11T00:00:00Z,243,1,LONSME,0,61,1,NA,NA,NA,5502.4625
2025,9,2025-09-11T00:00:00Z,243,2,LONSME,0,51,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,243,2,LONSME,0,57,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,243,2,LONSME,0,58,1,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,243,2,LONSME,0,59,2,NA,NA,697.1799962,NA
2025,9,2025-09-11T00:00:00Z,243,2,LONSME,0,66,1,NA,NA,697.1799962,NA
2025,9,2025-09-10T00:00:00Z,317,1,LONSME,0,51,1,NA,NA,NA,6254.275
2025,9,2025-09-10T00:00:00Z,319,2,LONSME,0,46,1,NA,NA,1077.460011,NA
2025,9,2025-09-10T00:00:00Z,322,1,LONSME,0,50,1,NA,NA,NA,6116.5625
2025,9,2025-09-10T00:00:00Z,322,1,LONSME,0,51,1,NA,NA,NA,6116.5625
2025,9,2025-09-10T00:00:00Z,325,2,LONSME,0,56,1,NA,NA,1014.079977,NA
2025,9,2025-09-10T00:00:00Z,345,1,LONSME,0,65,1,NA,NA,NA,6000.7
2025,9,2025-09-10T00:00:00Z,345,2,LONSME,0,43,1,NA,NA,633.8000094,NA
2025,9,2025-09-10T00:00:00Z,345,2,LONSME,0,44,2,NA,NA,633.8000094,NA
2025,9,2025-09-10T00:00:00Z,345,2,LONSME,0,46,1,NA,NA,633.8000094,NA
2025,9,2025-09-10T00:00:00Z,346,1,LONSME,0,51,1,NA,NA,NA,2789.9
2025,9,2025-09-10T00:00:00Z,346,1,LONSME,0,58,1,NA,NA,NA,2789.9
2025,9,2025-09-10T00:00:00Z,346,2,LONSME,0,56,1,NA,NA,316.9000047,NA
2025,9,2025-09-03T00:00:00Z,433,1,LONSME,0,48,1,NA,NA,NA,5823.8875
2025,10,2025-10-08T00:00:00Z,108,2,LONSME,0,61,1,NA,NA,760.559983,NA
2025,10,2025-10-08T00:00:00Z,109,2,LONSME,0,58,1,NA,"2 LONSME caught in bad tow: 58, 64 (for ESA)",792.25,NA
2025,10,2025-10-08T00:00:00Z,109,2,LONSME,0,64,1,NA,NA,792.25,NA
2025,10,2025-10-08T00:00:00Z,110,1,LONSME,0,53,1,NA,NA,NA,6596.1125
2025,10,2025-10-08T00:00:00Z,110,1,LONSME,0,62,1,NA,NA,NA,6596.1125
2025,10,2025-10-08T00:00:00Z,110,2,LONSME,0,46,1,NA,NA,931.6859992,NA
2025,10,2025-10-08T00:00:00Z,110,2,LONSME,0,65,1,NA,NA,931.6859992,NA
2025,10,2025-10-07T00:00:00Z,211,1,LONSME,0,55,1,NA,NA,NA,5131.5875
2025,10,2025-10-07T00:00:00Z,211,1,LONSME,0,58,1,NA,NA,NA,5131.5875
2025,10,2025-10-07T00:00:00Z,211,1,LONSME,0,62,1,NA,NA,NA,5131.5875
2025,10,2025-10-07T00:00:00Z,211,1,LONSME,0,63,1,NA,NA,NA,5131.5875
2025,10,2025-10-07T00:00:00Z,211,2,LONSME,0,51,1,NA,NA,697.1799962,NA
2025,10,2025-10-07T00:00:00Z,214,2,LONSME,0,54,1,NA,NA,570.4200227,NA
2025,10,2025-10-07T00:00:00Z,214,2,LONSME,0,56,1,NA,NA,570.4200227,NA
2025,10,2025-10-07T00:00:00Z,215,1,LONSME,0,55,1,NA,NA,NA,5608.55
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,51,1,NA,NA,NA,5659.725
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,52,1,NA,NA,NA,5659.725
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,54,1,NA,NA,NA,5659.725
2025,10,2025-10-07T00:00:00Z,216,1,LONSME,0,56,1,NA,NA,NA,5659.725
