SampleID,Taxa,Length,Count,Notes_catch,Source,Station,Date,Datetime,Survey,Depth,Method,Tide,Sal_surf,Temp_surf,TurbidityNTU,TurbidityFNU,Secchi,Tow_duration,Tow_area,Tow_volume,geometry,Stratum,Date_parsed,Year,Month_num,Month_label,WY,WY_adj,Length_int,Lifestage
20mm 7597,Spirinchus thaleichthys,31,1,NA,20mm,513,2002-05-30,2002-05-30 09:16:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,956.859950464,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7597,Spirinchus thaleichthys,32,2,NA,20mm,513,2002-05-30,2002-05-30 09:16:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,956.859950464,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,32,Juvenile
20mm 7597,Spirinchus thaleichthys,34,1,NA,20mm,513,2002-05-30,2002-05-30 09:16:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,956.859950464,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,34,Juvenile
20mm 7598,Spirinchus thaleichthys,21,1,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7598,Spirinchus thaleichthys,22,2,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7598,Spirinchus thaleichthys,23,1,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7598,Spirinchus thaleichthys,24,3,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,24,Juvenile
20mm 7598,Spirinchus thaleichthys,25,1,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7598,Spirinchus thaleichthys,26,4,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7598,Spirinchus thaleichthys,27,2,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7598,Spirinchus thaleichthys,28,2,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,28,Juvenile
20mm 7598,Spirinchus thaleichthys,29,1,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,29,Juvenile
20mm 7598,Spirinchus thaleichthys,30,4,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,30,Juvenile
20mm 7598,Spirinchus thaleichthys,31,3,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7598,Spirinchus thaleichthys,32,2,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,32,Juvenile
20mm 7598,Spirinchus thaleichthys,33,1,NA,20mm,513,2002-05-30,2002-05-30 09:30:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,962.716357416,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,33,Juvenile
20mm 7599,Spirinchus thaleichthys,20,1,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,20,Juvenile
20mm 7599,Spirinchus thaleichthys,22,1,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7599,Spirinchus thaleichthys,23,3,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7599,Spirinchus thaleichthys,24,1,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,24,Juvenile
20mm 7599,Spirinchus thaleichthys,25,3,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7599,Spirinchus thaleichthys,26,2,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7599,Spirinchus thaleichthys,27,7,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7599,Spirinchus thaleichthys,28,3,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,28,Juvenile
20mm 7599,Spirinchus thaleichthys,29,1,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,29,Juvenile
20mm 7599,Spirinchus thaleichthys,30,4,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,30,Juvenile
20mm 7599,Spirinchus thaleichthys,31,2,NA,20mm,513,2002-05-30,2002-05-30 09:43:00,6,8.5344,20mm net,Ebb,0.6796735592448376,19.899999618530273,NA,NA,17,NA,NA,903.2118429840001,"c(599330.583850922, 4212950.90109862)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7600,Spirinchus thaleichthys,21,1,NA,20mm,520,2002-05-30,2002-05-30 11:13:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,918.5154465520001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7600,Spirinchus thaleichthys,22,2,NA,20mm,520,2002-05-30,2002-05-30 11:13:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,918.5154465520001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7600,Spirinchus thaleichthys,25,1,NA,20mm,520,2002-05-30,2002-05-30 11:13:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,918.5154465520001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7600,Spirinchus thaleichthys,27,2,NA,20mm,520,2002-05-30,2002-05-30 11:13:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,918.5154465520001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7601,Spirinchus thaleichthys,19,1,NA,20mm,520,2002-05-30,2002-05-30 11:26:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,917.4895066480001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,19,Juvenile
20mm 7601,Spirinchus thaleichthys,21,1,NA,20mm,520,2002-05-30,2002-05-30 11:26:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,917.4895066480001,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7602,Spirinchus thaleichthys,22,1,NA,20mm,520,2002-05-30,2002-05-30 11:40:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,885.685369624,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7602,Spirinchus thaleichthys,24,1,NA,20mm,520,2002-05-30,2002-05-30 11:40:00,6,11.277600000000001,20mm net,Ebb,0.26865893422808457,20,NA,NA,29,NA,NA,885.685369624,"c(599773.785152825, 4209993.90113176)",Confluence,2002-05-30,2002,5,May,2002,2002,24,Juvenile
20mm 7603,Spirinchus thaleichthys,16,1,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,16,Juvenile
20mm 7603,Spirinchus thaleichthys,17,1,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,17,Juvenile
20mm 7603,Spirinchus thaleichthys,18,2,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,18,Juvenile
20mm 7603,Spirinchus thaleichthys,19,2,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,19,Juvenile
20mm 7603,Spirinchus thaleichthys,20,1,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,20,Juvenile
20mm 7603,Spirinchus thaleichthys,21,3,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7603,Spirinchus thaleichthys,22,2,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7603,Spirinchus thaleichthys,24,1,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,24,Juvenile
20mm 7603,Spirinchus thaleichthys,26,2,NA,20mm,703,2002-05-30,2002-05-30 06:28:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,902.2286505760001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7604,Spirinchus thaleichthys,15,1,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,15,Larvae
20mm 7604,Spirinchus thaleichthys,23,1,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7604,Spirinchus thaleichthys,25,4,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7604,Spirinchus thaleichthys,26,1,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7604,Spirinchus thaleichthys,27,2,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7604,Spirinchus thaleichthys,30,1,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,30,Juvenile
20mm 7604,Spirinchus thaleichthys,31,1,NA,20mm,703,2002-05-30,2002-05-30 06:42:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,932.3228877600001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7605,Spirinchus thaleichthys,16,1,NA,20mm,703,2002-05-30,2002-05-30 06:55:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,960.6644776080001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,16,Juvenile
20mm 7605,Spirinchus thaleichthys,23,1,NA,20mm,703,2002-05-30,2002-05-30 06:55:00,6,3.048,20mm net,Ebb,0.26667066188297855,19.299999237060547,NA,NA,24,NA,NA,960.6644776080001,"c(605518.188204412, 4211891.11897815)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7606,Spirinchus thaleichthys,20,1,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,20,Juvenile
20mm 7606,Spirinchus thaleichthys,22,3,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7606,Spirinchus thaleichthys,23,2,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7606,Spirinchus thaleichthys,27,3,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7606,Spirinchus thaleichthys,28,1,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,28,Juvenile
20mm 7606,Spirinchus thaleichthys,31,1,NA,20mm,704,2002-05-30,2002-05-30 07:13:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,941.2571144240001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7607,Spirinchus thaleichthys,21,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7607,Spirinchus thaleichthys,22,2,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7607,Spirinchus thaleichthys,25,6,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7607,Spirinchus thaleichthys,27,3,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7607,Spirinchus thaleichthys,29,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,29,Juvenile
20mm 7607,Spirinchus thaleichthys,30,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,30,Juvenile
20mm 7607,Spirinchus thaleichthys,31,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7607,Spirinchus thaleichthys,32,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,32,Juvenile
20mm 7607,Spirinchus thaleichthys,34,1,NA,20mm,704,2002-05-30,2002-05-30 07:28:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.8771481760001,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,34,Juvenile
20mm 7608,Spirinchus thaleichthys,21,1,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7608,Spirinchus thaleichthys,22,1,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7608,Spirinchus thaleichthys,23,1,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,23,Juvenile
20mm 7608,Spirinchus thaleichthys,25,2,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
20mm 7608,Spirinchus thaleichthys,26,2,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7608,Spirinchus thaleichthys,27,2,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7608,Spirinchus thaleichthys,32,1,NA,20mm,704,2002-05-30,2002-05-30 07:42:00,6,11.5824,20mm net,Ebb,0.2088220801047368,19.399999618530273,NA,NA,26,NA,NA,927.278683232,"c(606113.262515775, 4213893.36057175)",Confluence,2002-05-30,2002,5,May,2002,2002,32,Juvenile
20mm 7609,Spirinchus thaleichthys,19,1,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,19,Juvenile
20mm 7609,Spirinchus thaleichthys,21,2,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7609,Spirinchus thaleichthys,26,2,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,26,Juvenile
20mm 7609,Spirinchus thaleichthys,27,2,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,27,Juvenile
20mm 7609,Spirinchus thaleichthys,30,1,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,30,Juvenile
20mm 7609,Spirinchus thaleichthys,31,1,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,31,Juvenile
20mm 7609,Spirinchus thaleichthys,33,2,NA,20mm,706,2002-05-30,2002-05-30 08:01:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,963.1438323760001,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,33,Juvenile
20mm 7610,Spirinchus thaleichthys,21,1,NA,20mm,706,2002-05-30,2002-05-30 08:15:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,1049.87850176,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,21,Juvenile
20mm 7610,Spirinchus thaleichthys,22,2,NA,20mm,706,2002-05-30,2002-05-30 08:15:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,1049.87850176,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,22,Juvenile
20mm 7610,Spirinchus thaleichthys,24,2,NA,20mm,706,2002-05-30,2002-05-30 08:15:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,1049.87850176,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,24,Juvenile
20mm 7610,Spirinchus thaleichthys,25,1,NA,20mm,706,2002-05-30,2002-05-30 08:15:00,6,10.3632,20mm net,Ebb,0.12786407058662072,19.299999237060547,NA,NA,24,NA,NA,1049.87850176,"c(609581.371198824, 4216103.36211278)",Confluence,2002-05-30,2002,5,May,2002,2002,25,Juvenile
